"","symbol","group","baseMean","logFC","lfcSE","stat","PValue","FDR"
"ENSG00000182934","SRPRA","protein_coding",8073.43031254353,-1.50283431707059,0.184703868619936,-8.13645284367577,4.07027281487163e-16,6.49841618839355e-15
"ENSG00000213071","LPAL2","pseudogene",221.357975284869,-3.89319270913382,0.47860045485416,-8.13453616612245,4.13518516755636e-16,6.59495337690278e-15
"ENSG00000131482","G6PC","protein_coding",13698.4957292953,-5.56280273167335,0.683864114458403,-8.13436853033135,4.14091078930391e-16,6.59699128109083e-15
"ENSG00000007968","E2F2","protein_coding",115.82484584814,3.05746859594147,0.376192369711674,8.1274072578474,4.38569937265939e-16,6.9794735080777e-15
"ENSG00000161682","FAM171A2","protein_coding",175.758212157647,3.35573270707233,0.412955032397532,8.12614556986903,4.43156782183184e-16,7.04491038943299e-15
"ENSG00000161381","PLXDC1","protein_coding",490.876686022588,2.6557001413851,0.326851780702528,8.1250900199381,4.47030511455444e-16,7.09888281146375e-15
"ENSG00000077232","DNAJC10","protein_coding",5359.84394594927,1.57391462413531,0.193771522399018,8.12252804049441,4.56571970544961e-16,7.24264755842018e-15
"ENSG00000070814","TCOF1","protein_coding",2326.36294424236,1.42861337487477,0.175886113440338,8.12237729819053,4.57139582610971e-16,7.24390415522001e-15
"ENSG00000165891","E2F7","protein_coding",159.293904188978,4.60683235242402,0.567377174136008,8.11952359458102,4.68017193905809e-16,7.40835754536922e-15
"ENSG00000182795","C1orf116","protein_coding",2470.07584946761,4.28074327412294,0.527305425345465,8.11814760168341,4.73352893486528e-16,7.48482954817929e-15
"ENSG00000050344","NFE2L3","protein_coding",781.800467595746,2.88301053783495,0.3553624449178,8.11287343124238,4.94365575295238e-16,7.80876486983916e-15
"ENSG00000159714","ZDHHC1","protein_coding",1467.71113363085,2.66739906638178,0.328831980992481,8.11173857947464,4.99005676600716e-16,7.87367254823598e-15
"ENSG00000074211","PPP2R2C","protein_coding",887.403635111468,6.52726769603183,0.804815672474262,8.11026415025557,5.05098370215416e-16,7.96133796709357e-15
"ENSG00000130813","SHFL","protein_coding",1497.51603605456,-1.97670538084771,0.243735854998134,-8.11003116822036,5.06067791238548e-16,7.96815019071141e-15
"ENSG00000106538","RARRES2","protein_coding",16356.2535976329,-3.21338865498773,0.396236899498175,-8.1097663015671,5.07172108975434e-16,7.97706969281404e-15
"ENSG00000197006","METTL9","protein_coding",2605.08393100103,1.44731288520369,0.17847417799335,8.10936854550252,5.08834949344925e-16,7.99474572953806e-15
"ENSG00000165688","PMPCA","protein_coding",3212.8019320867,-1.86336434207116,0.229783679325714,-8.10921100897632,5.09495023448834e-16,7.99664570136836e-15
"ENSG00000198744","MTCO3P12","pseudogene",126.887718978357,-3.1673375361715,0.390690642394899,-8.10702175193141,5.18755769283554e-16,8.13338855181149e-15
"ENSG00000151012","SLC7A11","protein_coding",474.408699712885,5.56118357584526,0.686006569062392,8.10660396947229,5.20541778636152e-16,8.15277260900887e-15
"ENSG00000090924","PLEKHG2","protein_coding",1785.680193985,2.22218154341777,0.27439498266799,8.09847731839378,5.56513366986085e-16,8.7069686277823e-15
"ENSG00000131724","IL13RA1","protein_coding",6427.68084593636,-1.32558440836211,0.16376764801612,-8.09429960325024,5.75947742105189e-16,9.0015352064322e-15
"ENSG00000105852","PON3","protein_coding",5254.13972218493,-4.71869049616159,0.582988809781687,-8.09396409843374,5.77537181176956e-16,9.0168752328596e-15
"ENSG00000137274","BPHL","protein_coding",1251.25694901029,-2.28243710529998,0.281999601827892,-8.09376002840237,5.78506067052398e-16,9.02250471768787e-15
"ENSG00000124098","FAM210B","protein_coding",3515.78686153509,-1.96344107865224,0.24266377878088,-8.09119963645329,5.90799289499296e-16,9.18525687825321e-15
"ENSG00000139547","RDH16","protein_coding",8076.70908258526,-6.32545929625577,0.781760921330683,-8.09129635885204,5.90330251871709e-16,9.18525687825321e-15
"ENSG00000154127","UBASH3B","protein_coding",1740.36535099094,3.90666712201117,0.48282016704145,8.0913503384704,5.90068647110091e-16,9.18525687825321e-15
"ENSG00000273045","C2orf15","protein_coding",156.231033895904,3.04533518980165,0.376458189368047,8.0894380194353,5.99406464474644e-16,9.30931589642713e-15
"ENSG00000175906","ARL4D","protein_coding",579.171696649323,-3.32000531694927,0.410438328632229,-8.08892611957823,6.01930669582108e-16,9.33874026280526e-15
"ENSG00000164096","C4orf3","protein_coding",3819.89004897925,-1.39191598090679,0.172137630638737,-8.08606448074094,6.16235701878542e-16,9.55068749243733e-15
"ENSG00000019991","HGF","protein_coding",553.490400328482,-3.23807998819229,0.400680760790322,-8.08144614132545,6.40031939136834e-16,9.90913749611432e-15
"ENSG00000068489","PRR11","protein_coding",494.215393128464,3.07297699254843,0.380421153550613,8.07782891110861,6.59300164954606e-16,1.01861875485487e-14
"ENSG00000163898","LIPH","protein_coding",1130.73374517482,4.5117951168349,0.558533270543796,8.07793439492361,6.58730267408567e-16,1.01861875485487e-14
"ENSG00000169715","MT1E","protein_coding",9490.42664444566,-4.47579644757961,0.55412380497299,-8.07724989868966,6.62437059048081e-16,1.02240025596266e-14
"ENSG00000234616","JRK","protein_coding",702.21639121495,1.98651984357,0.245947353026203,8.07701249526505,6.63727477613573e-16,1.02332702161793e-14
"ENSG00000157765","SLC34A2","protein_coding",5527.33568867549,4.72334752630172,0.585226312234469,8.07097600972071,6.9738420246937e-16,1.0735709519773e-14
"ENSG00000170456","DENND5B","protein_coding",843.129561027706,-1.92704263038563,0.238763993997745,-8.07090967997388,6.97763213124407e-16,1.0735709519773e-14
"ENSG00000133619","KRBA1","protein_coding",495.232581462818,1.99055100962286,0.246666605361201,8.06980339599698,7.04114564579983e-16,1.08222043749744e-14
"ENSG00000123219","CENPK","protein_coding",176.702518808791,2.85956112477623,0.354616877906472,8.06380435600819,7.39560840190016e-16,1.1355244701551e-14
"ENSG00000100994","PYGB","protein_coding",8159.54230461806,2.32500657243499,0.288437515099137,8.06069408702218,7.58624593450363e-16,1.16359048294269e-14
"ENSG00000080293","SCTR","protein_coding",5403.25018729917,5.41621503419585,0.671956681197937,8.06036339208658,7.60679775802574e-16,1.16553744160163e-14
"ENSG00000261488","TBILA","long_non_coding",114.437889375497,4.16757693968762,0.517074627140092,8.05991383243504,7.63482471292434e-16,1.16862456286991e-14
"ENSG00000172379","ARNT2","protein_coding",1310.90477442119,3.69031544599934,0.457946842627664,8.05839259601528,7.73042009120985e-16,1.18203701848273e-14
"ENSG00000117791","MTARC2","protein_coding",3962.43027127098,-2.51701653811705,0.312381276760194,-8.05751408734168,7.78616224518442e-16,1.18933427827575e-14
"ENSG00000100934","SEC23A","protein_coding",2166.47440963918,-2.02837583913989,0.251860245087757,-8.05357684946719,8.04088722098702e-16,1.22697982779506e-14
"ENSG00000187866","FAM122A","protein_coding",697.32306998449,-1.29132578161447,0.160353728670939,-8.05298256746114,8.08004161803269e-16,1.23168733071594e-14
"ENSG00000131187","F12","protein_coding",9772.96573272393,-5.28681945129476,0.656855754395878,-8.04867646498301,8.36941698330238e-16,1.27448863137927e-14
"ENSG00000161888","SPC24","protein_coding",389.947533725605,3.13234156205496,0.389311849455758,8.04584182688978,8.56545642512757e-16,1.30300358664095e-14
"ENSG00000171560","FGA","protein_coding",304791.320684297,-5.44854658878936,0.677318661544176,-8.04428830643403,8.67480756783673e-16,1.31828633039093e-14
"ENSG00000147180","ZNF711","protein_coding",239.098390521459,2.27369466895142,0.282669043553392,8.04366350262176,8.7191738342979e-16,1.32265164119654e-14
"ENSG00000171813","PWWP2B","protein_coding",1402.04246443271,2.04803742891293,0.254615981297628,8.0436326835232,8.72136802245294e-16,1.32265164119654e-14
"ENSG00000138092","CENPO","protein_coding",242.941346966003,1.91198724602882,0.237898642740318,8.03698257377564,9.20777583270051e-16,1.39499214658441e-14
"ENSG00000285517","AC010198.2","long_non_coding",226.418782027149,4.79817851903758,0.59711334385653,8.03562433900398,9.31035904491142e-16,1.40909434034823e-14
"ENSG00000111605","CPSF6","protein_coding",2421.4746381164,0.707422977509708,0.0880806742931028,8.03153453566491,9.62609681091884e-16,1.45391311506668e-14
"ENSG00000130208","APOC1","protein_coding",27897.9575824069,-5.37556705683619,0.669306740890484,-8.03154477375236,9.62529339675377e-16,1.45391311506668e-14
"ENSG00000172137","CALB2","protein_coding",489.562200890122,6.7158106535762,0.836213058891314,8.03121953450512,9.65084823187276e-16,1.45616867726487e-14
"ENSG00000072042","RDH11","protein_coding",3491.6345679273,-1.86448279345251,0.232207646698976,-8.02937724040391,9.79686837906926e-16,1.47669869713776e-14
"ENSG00000086205","FOLH1","protein_coding",560.789670161372,-3.35705347648131,0.418169638093886,-8.02797039924642,9.90983818662955e-16,1.49069695724229e-14
"ENSG00000163918","RFC4","protein_coding",729.216128137432,1.56216572728487,0.194588599262429,8.028043437314,9.90394175057805e-16,1.49069695724229e-14
"ENSG00000235169","SMIM1","protein_coding",97.2893414800837,-2.10789847794501,0.262650295761639,-8.02549440057732,1.01117868745209e-15,1.51953417348424e-14
"ENSG00000063587","ZNF275","protein_coding",1185.70189254956,-1.33106269711081,0.165885166095197,-8.02400074969301,1.02355677150819e-15,1.53502467492512e-14
"ENSG00000183010","PYCR1","protein_coding",964.122652927788,3.25513010844002,0.40567307275465,8.02402310396558,1.0233704229643e-15,1.53502467492512e-14
"ENSG00000168143","FAM83B","protein_coding",231.752745938134,5.02904387934535,0.62685758686509,8.02262584791476,1.03508264276386e-15,1.5507419957044e-14
"ENSG00000163738","MTHFD2L","protein_coding",488.093665479001,-1.87521749867532,0.233788460874366,-8.02100108646095,1.04886800561741e-15,1.56980930971922e-14
"ENSG00000118193","KIF14","protein_coding",215.822582498296,3.18186701002359,0.396717211496583,8.02049146801637,1.05322903150297e-15,1.57420059351519e-14
"ENSG00000124243","BCAS4","protein_coding",580.661717946463,3.22514722571398,0.402117482869786,8.02041036041785,1.05392475010827e-15,1.57420059351519e-14
"ENSG00000100271","TTLL1","protein_coding",237.318498314938,1.7902735630673,0.223225848772519,8.02001010596091,1.05736465760633e-15,1.57774975871399e-14
"ENSG00000106477","CEP41","protein_coding",468.788946520371,1.41234363223439,0.176266446964847,8.0125495041949,1.12354588649973e-15,1.67481734558432e-14
"ENSG00000133519","ZDHHC8P1","pseudogene",305.746992915386,4.66631260382236,0.582471757508912,8.01122551208153,1.1357097608117e-15,1.69124971610031e-14
"ENSG00000158473","CD1D","protein_coding",380.839675634364,-3.08533458341624,0.385160287995124,-8.01052102093998,1.14223489540808e-15,1.69926057860508e-14
"ENSG00000110074","FOXRED1","protein_coding",1544.47150122804,-1.69936860490931,0.212155324228629,-8.01002101214291,1.14688846804893e-15,1.70447392365749e-14
"ENSG00000161267","BDH1","protein_coding",4838.1114475626,-4.64431137507468,0.57989727089332,-8.00885192634243,1.15784213670763e-15,1.7190304876524e-14
"ENSG00000186350","RXRA","protein_coding",5182.18540842564,-2.33488453505291,0.291684308145227,-8.00483423294198,1.19627709408671e-15,1.77431818594941e-14
"ENSG00000069431","ABCC9","protein_coding",1198.05921649041,-4.38114121618823,0.547599205289835,-8.00063472310805,1.23779478475336e-15,1.83406316158461e-14
"ENSG00000083223","TUT7","protein_coding",1652.57582177619,-1.82868736584392,0.228592561860805,-7.99976758192794,1.24654277771165e-15,1.84518188413365e-14
"ENSG00000137824","RMDN3","protein_coding",2014.17732593226,-1.26014901592989,0.157556527102517,-7.99807560565202,1.26378767797681e-15,1.86884335391346e-14
"ENSG00000119927","GPAM","protein_coding",4483.63945723017,-4.26673661541843,0.533697198548842,-7.99467680741059,1.29914201349308e-15,1.91921059204476e-14
"ENSG00000184160","ADRA2C","protein_coding",724.364066426773,3.99196017748729,0.499441854848051,7.9928426877675,1.3186234300775e-15,1.94605201143378e-14
"ENSG00000173599","PC","protein_coding",5683.98816045362,-3.71399915814814,0.464685615783715,-7.99249865284575,1.32230957442821e-15,1.94955224730807e-14
"ENSG00000175970","UNC119B","protein_coding",885.197467092395,2.06484285553221,0.258392609986211,7.99110646253546,1.3373300503034e-15,1.9697397523436e-14
"ENSG00000184363","PKP3","protein_coding",2096.95893930853,5.13314012046202,0.642717316632249,7.98662178165507,1.38686755469091e-15,2.04067654475948e-14
"ENSG00000260274","AC068338.2","long_non_coding",51.0836061796371,-1.96992629477551,0.2467097423279,-7.98479328861401,1.40757976758632e-15,2.06910040761549e-14
"ENSG00000157184","CPT2","protein_coding",1140.75711629783,-2.137294216718,0.267929679226861,-7.97707153192355,1.49845991863167e-15,2.20051064486583e-14
"ENSG00000008394","MGST1","protein_coding",16501.1615096791,-3.41947691354596,0.429081841073687,-7.96928834133237,1.59590706843711e-15,2.34129511761218e-14
"ENSG00000162975","KCNF1","protein_coding",161.613761249325,4.67887442383661,0.587337864537351,7.9662400576237,1.63575038908984e-15,2.39737645958305e-14
"ENSG00000108557","RAI1","protein_coding",1922.22211300896,1.85257972134625,0.232584501713484,7.9651898888276,1.64970250680389e-15,2.41543806326903e-14
"ENSG00000181634","TNFSF15","protein_coding",562.895190400153,4.0943049346393,0.514047998607668,7.96483002701887,1.6545103970923e-15,2.4200885808356e-14
"ENSG00000156510","HKDC1","protein_coding",4033.59194881887,3.67561694144914,0.461609451374243,7.96261196668866,1.68445068122237e-15,2.46145541910248e-14
"ENSG00000277258","PCGF2","protein_coding",573.65611083983,1.658376474455,0.20827539139911,7.96242159630426,1.68704510560951e-15,2.4628201777953e-14
"ENSG00000224389","C4B","protein_coding",5286.40913908381,-3.57387550926067,0.44930528562677,-7.95422538658809,1.80255716516458e-15,2.62886213114268e-14
"ENSG00000118922","KLF12","protein_coding",858.182166535366,-2.32314853662255,0.292121004794596,-7.95269254347549,1.82500873724531e-15,2.6589911189413e-14
"ENSG00000072210","ALDH3A2","protein_coding",9894.83985340508,-1.93182944572739,0.242939433713285,-7.95189737705293,1.83676381462618e-15,2.67349174666688e-14
"ENSG00000092470","WDR76","protein_coding",294.823157188997,2.3112275381213,0.290656604249049,7.95174616483486,1.83900763368688e-15,2.67413345321998e-14
"ENSG00000145321","GC","protein_coding",76423.8882060948,-4.69790388296172,0.590874894681462,-7.95075899356723,1.85372262878376e-15,2.69025577594136e-14
"ENSG00000176209","SMIM19","protein_coding",1244.11824217464,-1.85498108659802,0.233308458942422,-7.95076653031172,1.85360984629139e-15,2.69025577594136e-14
"ENSG00000225756","DBH-AS1","long_non_coding",408.857687551115,-3.75447587301744,0.472312463067886,-7.94913572390278,1.8781719583452e-15,2.7230739478178e-14
"ENSG00000183780","SLC35F3","protein_coding",157.775596261626,5.2704694158143,0.66303482546746,7.94900842817487,1.88010263263714e-15,2.72321115696036e-14
"ENSG00000169762","TAPT1","protein_coding",1745.3990024918,-1.63357819001107,0.205521400974902,-7.94845783583659,1.88847591549004e-15,2.73267071010227e-14
"ENSG00000093167","LRRFIP2","protein_coding",1931.09857895142,-1.15942567012286,0.145905717250985,-7.94640327992377,1.92004661510431e-15,2.77564633481745e-14
"ENSG00000267128","RNF157-AS1","long_non_coding",90.9452044622406,3.73980175789315,0.470644017752531,7.94613681854885,1.92417900289679e-15,2.77891168169086e-14
"ENSG00000110756","HPS5","protein_coding",1156.10599829844,-1.87366283530063,0.235825044751983,-7.9451393183076,1.93972654516483e-15,2.79864047839346e-14
"ENSG00000146267","FAXC","protein_coding",145.148210547636,5.05292236817165,0.636457342095156,7.93913752575769,2.03591939586985e-15,2.93457303008179e-14
"ENSG00000118514","ALDH8A1","protein_coding",4140.879183132,-5.25085963178043,0.661770264434594,-7.9345656853692,2.11233203854232e-15,3.04175813550094e-14
"ENSG00000075702","WDR62","protein_coding",324.404992391548,2.61027428366197,0.328989598907953,7.93421522238545,2.11830479915146e-15,3.04740026973951e-14
"ENSG00000278709","NKILA","long_non_coding",170.887333801306,4.46759740699812,0.563090977901499,7.93405964991261,2.12096146815619e-15,3.0482655519082e-14
"ENSG00000150873","C2orf50","protein_coding",58.4460172238895,3.78070682973138,0.476618379675219,7.93235634829622,2.15026378088659e-15,3.08738745383445e-14
"ENSG00000174705","SH3PXD2B","protein_coding",1670.26896019291,2.4569870493427,0.309858131864571,7.92939347616209,2.20218763804027e-15,3.15888269317343e-14
"ENSG00000119509","INVS","protein_coding",526.545349009701,-1.2071967125446,0.152319647189935,-7.92541694269605,2.27382090316779e-15,3.25848421601784e-14
"ENSG00000167595","PROSER3","protein_coding",400.933206060728,1.74059390527104,0.219665503575361,7.92383818551596,2.30289269607214e-15,3.29695989074729e-14
"ENSG00000150527","MIA2","protein_coding",4865.92322967336,-1.67576898283755,0.21151062225911,-7.92285968874253,2.32109449674997e-15,3.3198142310314e-14
